DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2005,62.6,bu
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2006,61.9,bu
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2007,59.3,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2008,57.1,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2009,56.5,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2010,55.5,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2011,60.4,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2012,62.4,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2013,57.8,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2014,52.0,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2015,49.7,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2016,54.1,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2017,57.8,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2018,58.9,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2019,66.2,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2020,66.9,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRM0,2021,61.6,bdu
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2001,60.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2002,63.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2003,62.5,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2004,61.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2005,59.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2006,61.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2007,63.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2008,61.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2009,59.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2010,59.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2011,60.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2012,59.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2013,62.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2014,59.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2015,59.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2016,58.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2017,60.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2018,56.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2019,57.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2020,55.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY1,2021,56.1,bd
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2001,61.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2002,60.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2003,58.8,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2004,58.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2005,56.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2006,59.2,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2007,59.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2008,58.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2009,59.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2010,59.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2011,60.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2012,60.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2013,59.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2014,59.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2015,59.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2016,58.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2017,57.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2018,59.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2019,60.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2020,55.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY2,2021,55.9,bd
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2001,67.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2002,64.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2003,63.8,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2004,62.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2005,62.6,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2006,63.2,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2007,63.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2008,61.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2009,62.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2010,62.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2011,62.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2012,62.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2013,61.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2014,64.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2015,61.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2016,60.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2017,59.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2018,59.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2019,59.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2020,53.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY3,2021,51.0,bd
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2001,63.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2002,63.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2003,63.5,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2004,64.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2005,64.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2006,64.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2007,64.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2008,64.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2009,64.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2010,65.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2011,63.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2012,63.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2013,64.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2014,64.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2015,64.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2016,63.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2017,61.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2018,60.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2019,58.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2020,56.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY4,2021,58.5,bd
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2013,51.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2014,51.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2015,55.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2016,57.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2017,58.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2018,58.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2019,58.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,FRY5,2020,52.1,u
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR02,2021,61.1,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2007,62.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2008,61.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2009,61.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2010,61.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2011,60.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2012,60.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2013,58.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2014,62.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2015,61.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2016,61.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2017,61.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2018,58.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2019,59.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2020,60.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR03,2021,61.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2007,66.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2008,66.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2009,65.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2010,65.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2011,65.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2012,64.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2013,63.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2014,64.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2015,65.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2016,63.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2017,63.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2018,64.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2019,64.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR04,2020,64.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR05,2021,68.3,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HR06,2021,66.3,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,1999,64.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2000,65.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2001,64.5,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2002,64.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2003,64.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2004,65.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2005,66.6,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2006,66.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2007,66.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2008,65.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2009,65.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2010,65.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2011,66.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU10,2012,67.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2013,68.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2014,69.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2015,71.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2016,74.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2017,74.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2018,72.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2019,74.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2020,75.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU11,2021,76.3,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2013,66.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2014,67.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2015,67.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2016,69.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2017,70.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2018,71.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2019,72.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2020,72.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU12,2021,73.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,1999,63.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2000,63.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2001,63.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2002,63.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2003,65.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2004,65.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2005,65.6,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2006,66.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2007,65.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2008,64.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2009,63.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2010,62.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2011,64.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2012,64.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2013,66.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2014,67.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2015,69.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2016,69.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2017,70.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2018,70.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2019,71.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2020,71.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU21,2021,72.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,1999,66.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2000,66.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2001,66.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2002,67.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2003,65.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2004,65.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2005,65.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2006,67.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2007,66.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2008,65.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2009,64.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2010,63.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2011,64.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2012,64.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2013,65.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2014,68.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2015,68.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2016,68.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2017,71.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2018,72.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2019,73.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,M,Y15-74,HU22,2020,72.5,
