DATAFLOW,LAST UPDATE,freq,age,nace_r1,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI1,2003,246.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI1,2004,236.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI1,2005,233.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI1,2006,226.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI1,2007,229.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI1,2008,244.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,1999,53.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2000,57.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2001,56.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2002,55.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2003,55.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2004,46.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2005,54.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2006,55.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2007,58.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI2,2008,56.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI3,2005,128.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI3,2006,131.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI3,2007,133.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI3,2008,145.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,1999,181.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2000,176.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2001,173.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2002,172.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2003,181.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2004,193.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2005,179.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2006,186.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2007,177.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,ITI4,2008,180.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,1999,154.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2000,153.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2001,145.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2002,154.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2003,155.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2004,156.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2005,153.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2006,152.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2007,149.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LT00,2008,154.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,1999,19.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2000,18.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2001,18.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2002,16.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2003,16.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2004,15.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2005,14.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2006,14.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2007,14.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LU00,2008,12.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,1999,113.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2000,111.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2001,100.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2002,113.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2003,105.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2004,100.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2005,95.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2006,102.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2007,102.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,LV00,2008,97.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MK00,2006,81.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MK00,2007,83.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MK00,2008,87.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2000,25.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2001,26.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2002,25.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2003,25.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2004,26.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2005,24.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2006,23.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2007,22.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,MT00,2008,22.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,1999,38.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2000,29.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2001,34.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2002,33.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2003,30.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2004,30.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2005,30.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2006,30.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2007,32.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL11,2008,30.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,1999,45.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2000,39.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2001,39.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2002,39.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2003,39.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2004,37.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2005,38.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2006,37.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2007,38.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL12,2008,36.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,1999,30.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2000,29.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2001,31.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2002,28.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2003,31.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2004,31.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2005,28.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2006,30.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2007,30.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL13,2008,26.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,1999,85.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2000,80.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2001,80.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2002,67.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2003,79.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2004,79.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2005,80.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2006,78.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2007,78.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL21,2008,72.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,1999,113.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2000,110.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2001,121.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2002,103.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2003,114.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2004,112.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2005,112.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2006,107.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2007,98.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL22,2008,103.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,1999,16.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2000,17.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2001,15.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2002,12.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2003,15.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2004,16.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2005,15.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2006,17.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2007,15.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL23,2008,13.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,1999,44.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2000,38.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2001,40.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2002,38.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2003,38.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2004,40.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2005,42.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2006,42.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2007,39.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL31,2008,35.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,1999,95.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2000,99.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2001,97.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2002,92.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2003,95.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2004,90.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2005,91.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2006,96.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2007,92.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL32,2008,90.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,1999,130.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2000,143.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2001,140.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2002,125.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2003,129.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2004,133.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2005,130.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2006,127.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2007,132.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL33,2008,121.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,1999,27.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2000,24.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2001,22.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2002,24.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2003,21.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2004,21.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2005,24.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2006,24.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2007,25.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL34,2008,24.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,1999,170.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2000,172.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2001,176.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2002,175.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2003,172.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2004,172.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2005,165.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2006,164.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2007,159.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL41,2008,154.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,1999,94.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2000,98.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2001,89.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2002,83.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2003,82.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2004,80.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2005,79.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2006,83.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2007,77.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NL42,2008,73.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,1999,33.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2000,31.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2001,27.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2002,29.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2003,33.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2004,28.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2005,26.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2006,26.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2007,30.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO01,2008,30.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,1999,22.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2000,19.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2001,17.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2002,19.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2003,16.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2004,15.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2005,16.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2006,15.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2007,16.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO02,2008,17.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,C-E,M,THS,NO03,1999,61.4,
